query_id,user_id,query_text,category,response
06d1a27e-0d06-4c46-a8f1-494721d61f11,7972,Where do I go to cancel an order?,cancel_order,"To cancel your order, please go to My Account > Purchases > Cancel. After selecting the order, confirm the cancellation. If you face any issues, let me know."
003934e5-733a-46aa-9d27-d632cb704da3,1411,Why was my card declined?,payment_issue,"For payment issues, navigate to My Account > Billing > Payment Help. You will find tools to resolve failed or pending transactions."
c90b1dad-95cf-4758-8025-602d7cc3d9da,8375,There’s a billing issue with my purchase.,payment_issue,"For payment issues, navigate to Settings > Payments > Resolve Issue. You will find tools to resolve failed or pending transactions."
26f2399b-3003-408a-a54a-c7714c6f9ade,3742,Good morning!,greeting,Hi! Welcome back. What can I help you with?
ff1ffc47-9484-4e71-9421-fe45409f1875,9204,Can you show me tracking details for my order?,order_tracking,Tracking details are available under Orders > Track Shipment. It will show you real-time updates about your package location.
80ea4e8c-04d5-436a-8c4e-fe02b347433c,9718,Where do I write a review for my last order?,review_order,"To review your order, head over to My Account > Reviews > Write Review. Select the order and leave your feedback."
2089318d-e659-4324-8eb3-4aed04b09f3e,1528,Hello!,greeting,Hi! Welcome back. What can I help you with?
312c7684-bb7d-4ed5-aa72-90a2bcdaa098,9349,Please cancel my recent purchase.,cancel_order,"To cancel your order, please go to Profile > Order History > Cancel Order. After selecting the order, confirm the cancellation. If you face any issues, let me know."
4798487c-e510-45be-91c2-ef8e898387f1,8583,There’s a billing issue with my purchase.,payment_issue,"For payment issues, navigate to Settings > Payments > Resolve Issue. You will find tools to resolve failed or pending transactions."
c949b99b-36a0-4b82-9319-5eb21f56c151,8772,Please help me submit a problem report.,submit_complaint,"To submit a complaint, please visit Profile > Feedback > Report Problem. Provide your order details and a description of the issue."
2874fee3-31bf-4f65-9b77-991dae1f9c6b,8065,Please guide me to initiate a refund.,demand_refund,"To get a refund, please visit Settings > Orders > Refund Order. Choose the respective order and complete the refund form."
0394f958-9432-4e96-a311-29457586ed6c,6254,There’s a billing issue with my purchase.,payment_issue,"For payment issues, navigate to Settings > Payments > Resolve Issue. You will find tools to resolve failed or pending transactions."
81525fba-493d-4515-8a77-b708fc2af00d,2561,Why was my card declined?,payment_issue,You can manage and fix your payment issues at My Account > Billing > Payment Help. Select the relevant transaction to proceed.
87ef73c2-844f-4942-a290-67250af59744,7861,"Thanks, bye!",goodbye,Goodbye! I hope I was able to help you today.
a14e6d63-548a-481b-9f4b-b3f37fcb9555,9091,I need help with a failed transaction.,payment_issue,"For payment issues, navigate to Settings > Payments > Resolve Issue. You will find tools to resolve failed or pending transactions."
5593f6df-ac84-4807-ad41-69c05af73236,9903,Help me post a review for my completed purchase.,review_order,"To review your order, head over to My Account > Reviews > Write Review. Select the order and leave your feedback."
48049846-bea2-411d-9bfa-2be744d36b46,1502,Has my order been shipped yet?,order_status,Head over to Profile > Orders > Check Status to see where your order is in the fulfillment process.
bdfe6096-f0d0-4cf2-b757-9ba4e0ecc1a1,5799,Where do I go to raise a complaint?,submit_complaint,"You can report a problem by going to Help Center > Complaints > File Issue. Fill in the complaint form, and our team will review it shortly."
b5439958-3936-4f72-826c-84c2baeaf719,5209,Tell me the progress of my recent order.,order_status,You can check your order status by going to Profile > Orders > Check Status. It will display the current progress of your order.
07964b0c-3f70-4934-917a-b448020d2171,1447,Can you connect me to support staff?,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
be22a619-1f93-46d9-8dd8-0c1714246847,6227,Where is my delivery right now?,order_tracking,Tracking details are available under My Account > Shipping > Track Package. It will show you real-time updates about your package location.
3e015081-25b7-42c8-804d-da7aab6d163e,7513,Where is my order in the process?,order_status,You can check your order status by going to My Account > Purchases > Track Progress. It will display the current progress of your order.
9096a0be-39dc-47ab-9970-7ccc73ba4a55,5236,I need a refund on my last order.,demand_refund,"Refund requests can be placed through Settings > Orders > Refund Order. Select your order, choose 'Request Refund', and submit your reason."
624d0778-6cc1-44cf-be96-d614c1c545d6,1651,Can I rate the product I bought?,review_order,"You can add a review by navigating to My Account > Reviews > Write Review. Once there, you’ll be able to write and submit your review."
4fae9266-0e36-4513-a161-2af47f814d52,6561,Has my order been shipped yet?,order_status,You can check your order status by going to Orders > Select Order > View Status. It will display the current progress of your order.
a363bce4-652a-49e9-ad63-f308d33efd30,3530,I want to share feedback about my purchase.,review_order,"To review your order, head over to My Account > Reviews > Write Review. Select the order and leave your feedback."
93fe2f4e-dda7-4704-a50f-4d600e3740d5,9415,"I’m done, thanks.",goodbye,Thank you for reaching out! Have a great day.
8a8066f1-de2a-4215-9bb8-18eb15b6d82a,9707,Where do I go to raise a complaint?,submit_complaint,"You can report a problem by going to Help Center > Complaints > File Issue. Fill in the complaint form, and our team will review it shortly."
b4492d13-5f17-42ec-bcae-1e34f888b16c,5119,Hi there!,greeting,Hi! Welcome back. What can I help you with?
df884feb-8e69-4c74-868d-e6a3b2649a18,3836,What’s 2+2?,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
cd94cac2-1207-47a6-8c1d-ed55195ab30c,6910,Help me post a review for my completed purchase.,review_order,"You can add a review by navigating to Orders > Select Order > Leave Review. Once there, you’ll be able to write and submit your review."
7b3a860d-25e4-4c67-980c-8310de9fdeb8,4956,Can I rate the product I bought?,review_order,"To review your order, head over to My Account > Reviews > Write Review. Select the order and leave your feedback."
b07dc141-d11b-4095-becb-8f9be4d2188c,9102,Can I chat with someone from support?,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
fdca9346-504a-458a-b5ba-c475a05ba307,4479,There’s a billing issue with my purchase.,payment_issue,You can manage and fix your payment issues at Profile > Wallet > Payment Issues. Select the relevant transaction to proceed.
c559270a-61c6-4a76-bd82-f6967c001950,3217,Please guide me to initiate a refund.,demand_refund,"To get a refund, please visit My Account > Refunds > Initiate. Choose the respective order and complete the refund form."
81872ea1-9a6f-4d1a-b216-82a66acf1787,1748,Has my order been shipped yet?,order_status,Head over to Profile > Orders > Check Status to see where your order is in the fulfillment process.
bfde5ffd-451c-4b02-92cf-b0035d3711d7,7531,Can you show me tracking details for my order?,order_tracking,Tracking details are available under Purchases > Delivery > Tracking Info. It will show you real-time updates about your package location.
eeef33bd-663d-404c-b544-d9c6ef46dadc,1338,Can you connect me to support staff?,talk_to_human,I’ll connect you with a support agent shortly. Please hold on.
d2f82f10-e55c-49a5-9782-98e888c2d1c1,2308,I want to share feedback about my purchase.,review_order,"You can add a review by navigating to Purchases > Feedback > Review Order. Once there, you’ll be able to write and submit your review."
952881c0-7259-4146-ae70-5e30072f632d,7127,Can you help me undo an order I placed?,cancel_order,You can cancel by navigating to My Account > Purchases > Cancel. Choose the order you wish to cancel and follow the prompts.
2d132408-db64-44ca-a21a-0781b4bf60c9,1321,Can you show me tracking details for my order?,order_tracking,Tracking details are available under Orders > Track Shipment. It will show you real-time updates about your package location.
90310931-5abc-48ff-b620-2b6ed13a2650,1603,I want to cancel my last order.,cancel_order,"To cancel your order, please go to Settings > Orders > Cancel Order. After selecting the order, confirm the cancellation. If you face any issues, let me know."
f3c999a6-d496-4986-ad59-38c145e3f8bc,9856,Can you write me an essay?,out_of_scope,This seems outside my current support scope. Please check our help center for more information.
8ab56256-059d-4725-bbdb-aa96987c2715,7240,Can you show me tracking details for my order?,order_tracking,Tracking details are available under My Account > Shipping > Track Package. It will show you real-time updates about your package location.
d4cf59b1-9a65-43fe-9225-402b768071a0,9526,Good morning!,greeting,Hello there! How can I assist you with your orders today?
9f0b28ee-db55-451e-b4ae-a877c96b7dd5,1480,How do I file a complaint?,submit_complaint,"You can report a problem by going to Help Center > Complaints > File Issue. Fill in the complaint form, and our team will review it shortly."
b1cb0222-1c62-46d9-a8f9-a597bb79a2fc,7319,How do I request money back for my purchase?,demand_refund,"Refund requests can be placed through Profile > Order History > Request Refund. Select your order, choose 'Request Refund', and submit your reason."
5ac73e55-dad5-4480-91bb-576e9c2cdeea,7324,What’s the weather like today?,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
3a90ec69-7685-4f02-91a7-52e43b92e498,9205,What’s the current status of my order?,order_status,Head over to Orders > Select Order > View Status to see where your order is in the fulfillment process.
5ec5c54a-d8da-449e-b139-361cd48a98da,6717,Catch you later.,goodbye,Goodbye! I hope I was able to help you today.
09e941b5-8da2-4ca0-9b60-ace1fdebff34,9217,My payment didn’t go through.,payment_issue,"For payment issues, navigate to Settings > Payments > Resolve Issue. You will find tools to resolve failed or pending transactions."
816d37d2-93b1-4dec-b61b-8174b64e5b20,4501,Catch you later.,goodbye,Thank you for reaching out! Have a great day.
7dda7f91-09c6-4305-aa21-09d9e7238602,1986,Please provide shipment tracking updates.,order_tracking,"To track your shipment, please go to Purchases > Delivery > Tracking Info. Enter your tracking ID for more details."
da1a0265-8e87-40e0-9e6a-5eea048d1c15,1041,Help me post a review for my completed purchase.,review_order,"You can add a review by navigating to Orders > Select Order > Leave Review. Once there, you’ll be able to write and submit your review."
4769a477-ac98-4db0-baa5-43b2c123f205,6378,Good morning!,greeting,Hi! Welcome back. What can I help you with?
c91bc1e5-7952-40dd-8255-a342119ce593,2494,Where is my order in the process?,order_status,Head over to Profile > Orders > Check Status to see where your order is in the fulfillment process.
38c360f2-5578-424a-b005-1cf309bfda94,6931,"Thanks, bye!",goodbye,Goodbye! I hope I was able to help you today.
1ff92539-7268-4a5c-ba93-4a453a7a4e31,2371,Tell me a joke.,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
f1e260dd-0f3f-47e7-910f-5c1ba4543c80,9471,How do I request money back for my purchase?,demand_refund,"To get a refund, please visit Profile > Order History > Request Refund. Choose the respective order and complete the refund form."
368d5cd6-69b8-410e-8890-472deef8a44b,3951,What’s the weather like today?,out_of_scope,"I’m sorry, but I can’t help with that request. Could you please rephrase or ask something else?"
b0b57bbb-819f-407b-a52c-df78db032c38,9269,I need a refund on my last order.,demand_refund,"Refund requests can be placed through Profile > Order History > Request Refund. Select your order, choose 'Request Refund', and submit your reason."
